Participant,Stimuli,Attention,MW,NumFix,AvgFixDur,NumBlink,AvgBlinkDur,AvgPupDia,VarPupDia,OffStimFram,AvgSacAmp,AvgFixDisp
26K,Mexico_3,0,1,22,246.969696969697,7,214.28571428571428,4.396083756397835,0.2053021439609849,3,9.346081027812806,0.1451967443524364
26K,Vietnam_1,0,1,19,294.7368421052632,7,266.6666666666667,3.9245521357802096,0.1650964732924033,2,7.05444468048939,0.1494586365404521
26K,France_3,0,1,22,235.60606060606065,7,304.7619047619048,3.997036411309802,0.1913708495766883,5,6.028144767618879,0.1049443212654747
26K,Italy_4,0,1,22,296.969696969697,6,216.66666666666663,3.378600161047976,0.1214716200266196,2,9.282685831738537,0.1608794373479286
26K,London_1,0,1,20,292.5,5,326.6666666666667,3.4323985189617514,0.1509982257836641,2,5.619458152471657,0.1074298204965964
26K,Russia_1,0,1,19,252.6315789473684,9,235.1851851851852,4.095399925410115,0.1639127369083839,9,4.127739094746731,0.0871894580582278
26K,HongKong_3,0,1,22,300.7575757575757,6,133.33333333333334,3.922362975518343,0.1196313951895179,21,8.814927238925552,0.1656288662955243
26K,India_3,0,1,21,270.63492063492066,3,127.7777777777778,3.917989281459629,0.0421821704853926,0,6.954241227591264,0.1412329504093637
26K,HongKong_1,0,1,14,192.8571428571429,15,213.3333333333333,4.223244108977141,0.1765251180109679,40,8.006376635987262,0.1661829015523192
26K,Russia_3,0,1,6,150.00000000000003,14,186.90476190476195,3.3249016602834067,0.2537298184538601,137,12.524252333727524,0.2519102343348707
27I,France_3,1,0,24,300.69444444444446,7,128.57142857142858,3.904974772890335,0.1004102213617452,13,7.0161099995658045,0.2241585250038362
27I,Brazil_1,1,0,26,302.5641025641026,4,120.83333333333334,3.6584884456494224,0.1125437737002173,4,5.9601442931581765,0.1328282758508156
27I,Mexico_1,1,0,26,318.5897435897436,2,116.66666666666669,3.68785642966246,0.0340295370012002,0,6.5044222273083765,0.1928168414790548
27I,India_3,1,0,26,312.8205128205128,4,91.66666666666669,3.8823485324952016,0.0810951925860375,0,6.416042140316522,0.122315875863579
27I,London_1,1,0,29,282.7586206896552,3,105.55555555555556,3.738751431169181,0.0628283249024045,0,6.109129079461494,0.1803226084982155
27I,Singapore_3,1,0,29,285.05747126436785,2,108.33333333333334,3.779450450682762,0.0290161862883338,0,6.0283532081898885,0.1795939152370997
27I,Brazil_3,1,0,25,306.6666666666667,3,122.22222222222224,4.343780809485394,0.0572817163051871,5,7.424592060054216,0.2078340258112202
27I,Italy_1,1,0,29,268.96551724137936,2,458.33333333333337,4.197737387560923,0.0586093353474298,1,7.163027655228548,0.2231398641594468
27I,HongKong_1,1,0,26,294.87179487179486,2,133.33333333333334,4.71281501506937,0.065238379518192,9,5.870209019138149,0.2158092618785285
27I,HongKong_3,1,0,26,275.64102564102564,5,176.66666666666669,3.650413177825592,0.1078270751095335,0,7.541920635535242,0.2235003295615867
27I,Russia_1,1,0,31,247.84946236559145,2,108.33333333333334,4.37342899458981,0.0326865653311671,2,8.01469421648482,0.1869421428105617
27I,Vietnam_2,1,0,22,370.4545454545455,3,127.7777777777778,4.530545782959835,0.0292968430667748,0,8.428674812212382,0.21439365486661
27I,Mexico_3,1,0,28,294.0476190476191,2,150.0,4.270281185399216,0.0466862285279247,1,6.853419183119821,0.1703411711178914
27I,NYC_4,1,0,26,321.15384615384613,2,66.66666666666667,4.077180013640479,0.1124502073966139,2,7.275284293995686,0.2085852745609334
27I,Italy_4,1,0,28,302.3809523809524,2,116.66666666666669,4.691123311430114,0.3158499282105903,0,5.595166525261114,0.1764918954217858
27I,France_1,1,0,30,243.88888888888889,4,133.33333333333334,4.077203865186065,0.0552844303567629,0,7.362580873323536,0.1862434797016312
27I,Singapore_1,1,0,29,283.9080459770115,2,100.0,4.183245859989504,0.0321553691047253,0,6.633813950331763,0.1759214549095969
27I,India_1,1,0,31,255.91397849462368,2,108.33333333333334,3.987274274077432,0.0779797493671077,3,6.4100549943696326,0.2307552691202845
27I,Sweden_4,1,0,29,273.5632183908046,3,122.22222222222224,3.942606405327597,0.0925032333764651,0,7.244813927296234,0.1649152673362436
27I,Russia_3,1,0,30,268.8888888888889,2,141.66666666666669,3.727263565325655,0.1362143573135769,0,6.718839016968833,0.1854800905820747
27I,London_3,1,0,29,297.7011494252874,0,0.0,4.040719324747721,0.0590708608527619,0,5.989825853280346,0.2316821754319843
27I,NYC_1,1,0,28,289.8809523809524,2,125.0,5.066600457553206,0.08037765000765,2,4.754905188826978,0.1168886807960579
27I,Vietnam_1,0,1,23,355.7971014492754,3,138.88888888888889,4.425067536727242,0.0896130281086001,0,5.45424239410177,0.1576127068286625
27I,Sweden_2,0,1,23,189.1304347826087,5,380.00000000000006,4.723846532325664,0.2345920434133726,35,8.483569563715683,0.2493647496967002
28T,Italy_1,1,0,30,231.1111111111112,4,108.33333333333334,3.9308664250501337,0.2081168228778994,6,7.139220255225596,0.2513895655043053
28T,India_1,1,0,32,258.8541666666667,2,83.33333333333334,3.550146203634077,0.0821208529615043,0,6.286138484372066,0.2003479206003629
28T,Sweden_2,1,0,24,329.86111111111114,3,211.11111111111111,3.495794413322146,0.1259960929696736,0,8.244358161482493,0.2238248005788056
28T,Singapore_1,0,1,24,303.47222222222223,6,150.00000000000003,3.3991075988209576,0.1682412670763123,0,5.633620522188917,0.172292924398719
28T,Russia_3,1,0,25,294.6666666666667,3,188.8888888888889,3.2029449244517973,0.4349869422687007,0,5.296358907507941,0.1974604916121341
28T,Vietnam_2,0,1,25,298.6666666666667,4,141.66666666666669,3.7746691872887577,0.1770581141200823,0,6.918076286492636,0.1350321987381491
28T,Vietnam_1,0,1,14,338.09523809523813,4,1100.0,2.972166969662621,0.1150442528208686,0,4.012233308575368,0.1644597276219268
28T,Italy_4,0,1,25,307.33333333333337,3,127.7777777777778,2.589402253524117,0.0695187025409363,0,4.909581520151471,0.2294215341606943
28T,Singapore_3,1,0,29,272.4137931034483,3,166.66666666666669,2.8300938681950645,0.1575315329383735,0,6.07023732659962,0.1831568942820015
28T,Brazil_3,0,1,26,244.8717948717949,4,466.6666666666667,2.734772666555936,0.2605331404043582,10,6.118634259323972,0.193042180781037
28T,London_1,0,1,17,263.72549019607845,5,863.3333333333334,2.6231257195346864,0.0502572892969694,0,3.3453510694338946,0.120060609485454
28T,France_1,1,0,6,197.22222222222223,4,1787.5000000000002,2.0513391948881603,0.0336382254769654,3,8.561830987249746,0.1496817264910448
28T,Brazil_1,0,1,22,310.6060606060606,3,272.22222222222223,2.466054308699859,0.0719722153767557,8,4.676445094607119,0.1434382640545742
28T,NYC_4,0,1,28,284.5238095238095,2,208.3333333333333,2.6872404396848224,0.0843488016816475,7,6.844887778439578,0.1981723509055769
28T,Sweden_4,1,0,24,303.47222222222223,3,255.5555555555556,2.895476516695839,0.0559106546007895,0,7.27905255849168,0.1806809223671758
28T,London_3,0,1,22,227.27272727272728,10,268.33333333333337,2.740862667832745,0.1176839263721129,17,8.476683229839884,0.24646071249754
28T,Russia_1,0,1,26,267.948717948718,5,176.66666666666669,3.2331608967948533,0.1221205371659609,3,7.784751675133109,0.1795632500166266
28T,France_3,0,1,26,296.7948717948718,4,133.33333333333334,2.950764713354751,0.0945275740922117,3,5.543827812282212,0.1311816203650196
28T,Mexico_1,0,1,18,232.40740740740745,2,1675.0000000000002,2.726812988893131,0.1304056173121077,0,5.35484041173848,0.1441022763340302
28T,India_3,0,1,27,241.35802469135805,4,554.1666666666667,2.8456318081704333,0.1067592001281862,0,4.0847642821171375,0.1800934101686526
28T,HongKong_1,0,1,15,202.22222222222223,7,533.3333333333334,2.665381365281376,0.2043878437161136,0,6.197996476945038,0.1734268739809209
28T,Mexico_3,1,0,28,277.3809523809524,3,138.88888888888889,3.3178359286885866,0.2341752541211683,4,5.561775570707223,0.2553198419937142
28T,HongKong_3,1,0,25,266.6666666666667,4,254.16666666666669,2.649826787218285,0.2609854652723001,0,4.765341599569258,0.1450743031309022
28T,NYC_1,0,1,40,185.00000000000003,0,0.0,2.864548988213844,0.114847320810016,47,7.106650044842125,0.3503211837740797
29N,India_1,1,0,22,278.7878787878788,2,275.0,4.043339340019566,0.0753271886117602,4,8.39691484962935,0.1874943098147101
29N,Italy_4,1,0,22,225.0,7,133.33333333333334,3.4734737600079018,0.1945633311144926,6,7.036713410860766,0.1991384089770723
29N,London_1,0,1,6,225.0,5,916.6666666666669,3.159333806052851,0.0728740712674554,26,2.7113226185980617,0.1088233034645569
29N,NYC_1,1,0,6,141.66666666666669,6,1186.111111111111,4.397996118463621,0.6402143877055906,15,2.80175161444284,0.105511257971021
29N,Sweden_2,1,0,17,185.2941176470588,7,214.28571428571428,4.539650397572091,0.7322740341129849,7,3.652346676514634,0.1197819031733002
29N,Vietnam_2,0,1,0,0.0,2,4983.333333333334,2.3465576171875,0.0,2,0.0,0.0
29N,London_3,1,0,6,241.66666666666663,14,426.1904761904762,4.14590288395256,0.8583997373589757,52,2.7724913056625007,0.0983273644503567
29N,Sweden_4,1,0,0,0.0,1,10000.0,,,0,0.0,0.0
29N,India_3,0,1,3,150.00000000000003,23,247.8260869565217,2.491846550024297,0.4091077627327537,155,4.972100728192586,0.1148100849647976
29N,HongKong_3,0,1,1,133.33333333333334,6,1572.2222222222224,2.4413604736328125,0.3542978168514214,6,0.0,0.0
29N,France_3,0,1,0,0.0,2,4983.333333333334,2.5069732666015625,0.0,2,0.0,0.0
29N,NYC_4,1,0,0,0.0,1,10000.0,,,0,0.0,0.0
29N,Italy_1,1,0,13,207.69230769230768,2,275.0,4.549181552281779,0.1106182728861786,40,5.224234716044152,0.1174697807243704
29N,Russia_1,1,0,4,133.33333333333334,3,188.8888888888889,3.364564011736614,0.3672104280108103,161,11.47987774056425,0.2295124883297655
29N,Mexico_1,1,0,23,215.94202898550725,4,233.3333333333333,3.9658118164517138,0.0894140791838262,25,7.661474806115733,0.1751063992117962
29N,Brazil_1,1,0,24,250.69444444444449,1,83.33333333333334,3.973960967756744,0.137827810475037,61,6.106431137834287,0.2390401877433748
29N,Singapore_3,1,0,2,108.33333333333334,3,144.44444444444446,3.522475004650297,0.5827327422309795,36,5.002946350375835,0.0613457450809041
29N,Mexico_3,1,0,26,257.69230769230774,4,329.1666666666667,3.6994366490223127,0.1330457076515781,0,5.269157319791191,0.1700337357529341
29N,HongKong_1,1,0,15,215.5555555555556,8,325.0,4.355270666363595,0.2167312578235131,36,11.6433756920612,0.2215933316660801
29N,Vietnam_1,1,0,13,255.1282051282052,9,303.7037037037037,4.77385754055447,0.1742217455645238,7,4.886728066637903,0.1284207746920214
29N,France_1,1,0,15,258.8888888888889,8,300.0,4.207983223281422,0.1735037999303984,9,7.612498304650074,0.2429698315516043
29N,Singapore_1,0,1,18,300.0,2,200.0,3.484833910748675,0.3406862285755436,0,5.14737096577326,0.1463389087033479
29N,Brazil_3,1,0,17,322.54901960784315,3,255.5555555555556,4.6174855844452845,0.4878107377830599,1,5.118090524462336,0.1581575410166262
29N,Russia_3,0,1,22,215.1515151515152,5,180.00000000000003,4.187275381649242,0.2475865057549217,88,10.350715389850006,0.3787265770263949
30Y,Singapore_3,1,0,27,295.0617283950617,0,0.0,3.3789419396128664,0.0381261432095316,2,6.2626654788121545,0.2276070690161664
30Y,Vietnam_2,1,0,29,277.58620689655174,2,150.0,3.194980323831172,0.0432339724649432,0,4.984064184399833,0.1287986953576529
30Y,London_3,1,0,25,298.00000000000006,4,95.83333333333334,3.5521227518717446,0.1010172631998013,2,4.062027396989037,0.102597685254714
30Y,Italy_1,1,0,28,283.33333333333337,2,125.0,3.397215551800198,0.0350910910377541,0,6.386081894731892,0.1769976216033688
30Y,India_3,1,0,25,320.6666666666667,3,122.22222222222224,3.3953912449215347,0.0645056095107355,0,5.303655933910282,0.1580429983105448
30Y,Italy_4,1,0,25,323.33333333333337,3,127.7777777777778,3.379992819581356,0.0577158500220895,0,4.7321141249717655,0.1395106638131995
30Y,NYC_1,1,0,24,320.83333333333337,5,136.66666666666669,3.4416832854782324,0.1037444219016012,2,4.60992961465856,0.10082658421864
30Y,Sweden_2,1,0,27,283.95061728395063,3,100.0,3.030574303960716,0.0333177593530443,0,5.782547877216431,0.1558247987579692
30Y,Sweden_4,1,0,24,349.3055555555556,1,116.66666666666669,3.295865181164864,0.0707807913742144,0,2.6415747199275983,0.1037168770306367
30Y,France_1,1,0,24,307.6388888888889,7,107.14285714285714,3.465769588083461,0.1802392719890529,3,5.719696857222447,0.1108885893025165
30Y,Vietnam_1,1,0,33,232.3232323232324,2,83.33333333333334,2.950066732824981,0.0581926999380128,0,4.805399471898669,0.1813176985795022
30Y,Brazil_3,1,0,32,236.97916666666669,1,350.0,3.45960590389225,0.0406822985594651,0,4.609778725645523,0.1886688004770855
30Y,HongKong_3,1,0,26,257.0512820512821,7,97.61904761904762,3.134341175889363,0.0551161133754009,0,5.413520820707187,0.1023308251369533
30Y,London_1,1,0,24,310.4166666666667,5,120.0,2.99985366571145,0.045750308589304,4,3.629832476384519,0.0976151523743416
30Y,Mexico_1,1,0,25,262.6666666666667,6,158.33333333333334,3.352988521482536,0.1067752761703538,3,6.48092531156433,0.1537951597727295
30Y,Brazil_1,1,0,24,245.8333333333333,7,116.66666666666669,3.4606837551465026,0.134991599739998,7,4.713743920086601,0.1507267249398415
30Y,Mexico_3,1,0,25,298.00000000000006,5,130.0,3.3980780062468154,0.0457852998471337,5,4.28658833220847,0.1363064194761553
30Y,NYC_4,1,0,25,294.00000000000006,3,194.44444444444449,3.146480369567871,0.0453683332915008,0,5.151241849584465,0.1210039028920365
30Y,France_3,1,0,18,514.8148148148149,1,116.66666666666669,3.075880359958958,0.0354515676197186,0,3.098529685206157,0.1458703482148706
30Y,HongKong_1,0,1,27,212.96296296296296,5,130.0,3.31066618634326,0.0805847199261362,4,6.169020901805382,0.1398538335036179
30Y,Singapore_1,1,0,32,240.10416666666669,3,77.77777777777779,2.92108729801376,0.0278615237445204,14,5.857673714137048,0.2616485050386862
30Y,Russia_1,1,0,30,222.7777777777778,7,140.47619047619048,3.5623271050854264,0.1085630840369181,2,5.559115815639535,0.1570711884824361
30Y,Russia_3,0,1,28,264.28571428571433,5,143.33333333333334,3.20629514496902,0.0336137429306861,3,4.940404070933218,0.1231893276933307
30Y,India_1,1,0,35,190.47619047619048,0,0.0,3.3776697708388506,0.0777707109920821,11,7.983056982805306,0.2548379094292362
31M,Italy_4,0,1,25,310.00000000000006,1,100.0,4.023940932582802,0.0638974871243213,3,7.139378331505776,0.2393623493964366
31M,Vietnam_2,1,0,25,327.33333333333337,3,100.0,3.890591472902925,0.0367363382619586,0,5.341045283852107,0.2097619346228164
31M,Italy_1,0,1,22,318.18181818181824,8,135.41666666666669,3.925598806705115,0.1228342316886295,5,5.0189300810851405,0.1647211687088246
31M,Mexico_1,0,1,19,470.1754385964912,1,83.33333333333334,3.908978697794666,0.2435540193618829,0,3.581939965342165,0.1728401665129676
31M,HongKong_1,1,0,11,869.6969696969699,0,0.0,4.003779449462891,0.0987160259614992,0,4.4199571625747485,0.1541978338717739
31M,Sweden_2,0,1,24,290.97222222222223,5,136.66666666666669,4.151367021943519,0.1995696553621045,4,5.983879954317965,0.2261831072692455
31M,NYC_1,0,1,21,296.031746031746,7,173.80952380952382,3.836549357173565,0.1082042029003844,1,6.969239133473114,0.1667228086537636
31M,India_1,0,1,15,310.0,12,244.44444444444449,4.089193826589742,0.2271305332600668,0,6.0162959246076815,0.145609069774262
31M,Vietnam_1,0,1,23,351.4492753623189,5,113.33333333333334,4.241562887131114,0.255916690888469,1,4.371411947892721,0.2585605326084433
31M,Singapore_1,0,1,21,273.01587301587307,9,188.8888888888889,3.470111244603207,0.2095818502723187,1,2.648048721045832,0.100304239612305
31M,India_3,0,1,17,410.7843137254902,8,137.5,4.14891689457697,0.3534228488659082,4,6.798949712835584,0.155862957363468
31M,London_3,0,1,20,321.6666666666667,7,192.8571428571429,4.44561209184083,0.092770258035295,23,5.572138859983974,0.234654140923857
31M,France_1,0,1,19,342.9824561403509,6,208.3333333333333,3.987605224375971,0.2727795688061932,2,5.588453890768761,0.1739245022380704
31M,Russia_3,0,1,24,329.1666666666667,8,110.41666666666669,3.8514801527508,0.0472221025116136,1,3.447295824763496,0.2104932930983516
31M,HongKong_3,0,1,25,209.33333333333337,9,185.1851851851852,3.666421741187453,0.2533735662089666,19,4.4966653069301685,0.1692911278766637
31M,NYC_4,0,1,26,271.1538461538462,7,147.61904761904765,3.899323133730977,0.2682348773524677,2,5.636754127774293,0.1926730804037237
31M,Mexico_3,1,0,22,266.6666666666667,6,269.44444444444446,3.103759765625,0.1274918472178712,9,3.1155747594709786,0.1664276072948877
31M,Sweden_4,0,1,19,307.89473684210526,9,216.66666666666669,3.618017660604941,0.2111014582100062,2,6.3827050767101055,0.1775253734376428
31M,Brazil_3,0,1,25,194.66666666666669,11,122.72727272727272,3.8099460713347497,0.1612973852916823,9,4.553471936088989,0.16859914814939
31M,London_1,0,1,21,346.031746031746,2,675.0,3.603871403602345,0.2042978674982188,0,4.426536784830631,0.1568674384106317
31M,France_3,0,1,23,356.5217391304348,4,112.5,3.3741288594314387,0.0788646355562437,1,5.609306469631355,0.235185656236495
31M,Brazil_1,1,0,16,563.5416666666667,1,83.33333333333334,3.618019453738461,0.1311023379838157,0,3.757331965750973,0.1415088051122485
31M,Singapore_3,1,0,22,399.24242424242425,2,83.33333333333334,3.417793741031569,0.0396973191598843,0,4.253221081593391,0.2127532506944492
31M,Russia_1,0,1,26,221.15384615384616,6,255.5555555555556,4.014883349018712,0.2876832238391665,22,8.761848077382997,0.2600624493440531
32S,Sweden_2,1,0,26,262.1794871794872,4,108.33333333333334,3.610277310223647,0.0797709007286865,2,7.297093122017296,0.1796875187620536
32S,Italy_4,1,0,26,191.66666666666669,3,188.8888888888889,3.372937988936368,0.1479564610621956,3,6.430659327975649,0.1162542112884059
32S,France_1,1,0,25,260.6666666666667,1,300.0,3.108277577367322,0.0500495860970582,5,7.770425409622067,0.2127058826586682
32S,India_3,1,0,15,221.1111111111112,3,150.00000000000003,3.165780299965147,0.0764889762423996,0,4.09484088131607,0.2009934595127314
32S,Singapore_1,1,0,19,188.5964912280702,2,608.3333333333334,3.2806683279588165,0.1125149366191649,0,5.138394027394927,0.1736218622945522
32S,Russia_1,1,0,24,209.72222222222223,8,210.41666666666669,3.3301389120458587,0.0591072298911999,2,8.231902367059204,0.2163316954304572
32S,NYC_1,1,0,17,206.86274509803923,8,229.16666666666669,3.0571273412459936,0.1806886717333488,7,8.348384790325056,0.2282578602742646
32S,London_3,1,0,21,203.968253968254,4,341.6666666666667,3.4447375939513925,0.0633360685566373,0,6.219238492744852,0.1583210097436317
32S,Russia_3,1,0,17,175.49019607843138,2,283.33333333333337,3.0802691749011166,0.1119220602027153,7,8.980641665256297,0.2014097528493304
32S,London_1,1,0,25,174.0,3,355.5555555555556,3.4575554037993808,0.1036338777740511,7,4.649582065362975,0.1978291629327364
32S,NYC_4,1,0,12,172.22222222222226,7,233.3333333333333,3.3265209554882404,0.1827553657639088,5,6.755584059109989,0.1723188575434009
32S,Brazil_3,1,0,24,190.97222222222223,8,264.58333333333337,3.157962750374003,0.1289594475631524,2,7.772823552237671,0.1988931356302294
32S,Italy_1,1,0,12,208.3333333333333,3,1011.1111111111112,3.5127139989880547,0.1295932667053153,6,8.222412057674909,0.1759226458560729
32S,HongKong_1,1,0,14,217.8571428571429,5,800.0000000000001,3.34051609859084,0.0627155842426878,19,10.214690372904926,0.266455702434308
32S,Brazil_1,1,0,23,187.68115942028987,5,323.33333333333337,3.466735014217889,0.1195280949618517,8,6.313066857456696,0.260020450705172
32S,HongKong_3,1,0,12,275.00000000000006,4,291.6666666666667,3.510658116874548,0.1581635979826776,0,7.926783268559348,0.168644448692859
32S,France_3,1,0,6,238.8888888888889,2,4016.666666666667,3.1939459906684027,0.0462623713395319,0,10.871741681167917,0.2092974391872408
32S,Vietnam_1,1,0,0,0.0,2,4483.333333333334,3.247708962180398,0.1120361871622277,2,0.0,0.0
32S,India_1,1,0,3,122.22222222222224,12,225.0,2.9816683070866143,0.1697933547849985,93,32.58170746809336,0.3960450376465108
32S,Mexico_3,1,0,24,141.66666666666669,6,238.8888888888889,3.00137347785794,0.1425966660116576,3,8.195792550487184,0.2420511896012577
32S,Sweden_4,1,0,5,156.66666666666669,4,1933.3333333333333,3.086387351707176,0.2861847160274658,8,23.269772934900804,0.3221440535160572
32S,Vietnam_2,1,0,19,170.17543859649123,5,570.0,2.92127290613511,0.0908090274664185,4,6.804525989911047,0.1216818796854213
32S,Mexico_1,1,0,19,216.66666666666669,9,231.4814814814815,2.951792280552751,0.1660099233720551,0,6.305545745956598,0.1910307352843961
32S,Singapore_3,1,0,13,232.05128205128207,3,1977.777777777778,3.1545738855997723,0.2717977811840506,22,6.844592856185893,0.1413374299974397
33K,Russia_3,1,0,29,233.9080459770115,6,150.00000000000003,3.8282010129363058,0.1190538173068101,13,8.013246981069013,0.2641978062288025
33K,Singapore_1,1,0,22,362.87878787878793,3,183.3333333333333,3.4382479237244192,0.0374251331556294,2,8.27630464362077,0.1851150537004067
33K,London_3,0,1,24,329.1666666666667,3,122.22222222222224,3.654822376039293,0.0772377348277691,2,6.683649848876769,0.2499911843411402
33K,Vietnam_2,1,0,28,267.8571428571429,4,166.66666666666669,3.67887060193048,0.0796494447325629,0,7.086310816609987,0.1760273367049359
33K,NYC_1,1,0,23,328.9855072463768,4,208.3333333333333,3.661409052068537,0.0260743895373811,25,2.7151980815652506,0.0972896667673823
33K,HongKong_1,1,0,23,292.0289855072464,7,214.28571428571428,3.5544934310312346,0.0737005058400218,3,7.173463678746675,0.2241505218477677
33K,India_1,1,0,15,564.4444444444446,3,194.44444444444449,4.1092629761822455,0.0274688582368171,2,5.18699083935722,0.0645530233812791
33K,Italy_4,1,0,20,410.83333333333337,3,155.55555555555557,3.98523299289042,0.0346752864459569,0,4.780974108185778,0.0838536041469596
33K,Italy_1,1,0,12,623.6111111111112,3,205.5555555555556,3.505851135795959,0.0601463159346779,0,4.398466580358295,0.1229110959069407
33K,Russia_1,0,1,20,371.6666666666667,4,295.83333333333337,3.659784798377832,0.0497342548345657,0,4.876246709858409,0.1034748086559831
33K,India_3,1,0,20,397.50000000000006,3,244.44444444444449,3.5081191080141583,0.0589933761166132,21,5.348127497035651,0.1996169326426042
33K,Singapore_3,1,0,18,466.6666666666667,3,211.11111111111111,3.684530084783381,0.0420709858972023,0,3.6789902106210346,0.1167229996197434
33K,HongKong_3,1,0,22,337.1212121212121,5,203.3333333333333,4.166510535536634,0.0669453454770062,1,7.121693101104531,0.199257991760317
33K,Vietnam_1,0,1,27,294.44444444444446,4,162.5,3.073019447394901,0.032441611340999,0,6.977606463270903,0.1689229562850621
33K,Brazil_3,1,0,24,310.4166666666667,2,125.0,3.8950003449813178,0.1033944011323149,8,12.678528317015402,0.3441686572913313
33K,Mexico_3,1,0,25,304.6666666666667,5,183.3333333333333,3.1154265617256733,0.0446430506372473,0,10.321192534912958,0.2366064735494445
33K,Mexico_1,0,1,25,285.33333333333337,6,197.22222222222223,3.236855175734924,0.124517940490684,0,7.192706814647195,0.2410296400135875
33K,Sweden_4,1,0,16,529.1666666666667,3,116.66666666666669,4.204283376637724,0.0871246935832157,3,2.6399404448708053,0.1442689860625791
33K,Sweden_2,1,0,17,407.843137254902,4,308.33333333333337,3.656689981090705,0.0862880819834637,1,7.3076789066120575,0.2598238122597103
33K,NYC_4,0,1,27,241.9753086419753,5,203.3333333333333,3.044233013131765,0.0274983417513259,1,5.010926935292736,0.1765212985781276
33K,London_1,1,0,26,319.2307692307692,2,175.0,3.074615980971417,0.0251137472758573,0,8.15074982154007,0.227451284346407
33K,Brazil_1,1,0,19,322.8070175438597,7,226.1904761904762,4.193164871033444,0.1569616835718994,18,7.674734846625906,0.1992382289830507
33K,France_1,0,1,18,501.8518518518519,2,116.66666666666669,3.680000825953565,0.0538380977203422,0,2.6147124673940425,0.0656625724982861
33K,France_3,0,1,33,219.6969696969697,3,183.3333333333333,3.619893636720491,0.0581229357737059,3,7.943755827094701,0.2449250376110661
34I,London_1,1,0,29,184.48275862068965,5,166.66666666666669,4.677452706762786,0.0915835324562117,43,5.882728319944625,0.2329352771866069
34I,HongKong_1,1,0,20,255.8333333333333,4,129.16666666666669,4.445750723639838,0.1831216561214638,9,9.883869883806785,0.2161492118908894
34I,Mexico_3,1,0,26,239.74358974358967,7,185.7142857142857,4.058927191576911,0.0940197844683314,31,8.250563226109866,0.2355745481228104
34I,India_3,1,0,21,242.8571428571429,7,202.3809523809524,4.162897874409123,0.1114140437968302,9,8.472900263361808,0.2004579641029121
34I,India_1,1,0,18,233.3333333333333,7,271.42857142857144,4.094480845553816,0.1254315112015751,0,8.307259720524215,0.160531059913308
34I,Italy_1,1,0,24,206.25,6,197.22222222222223,3.879089936755952,0.092381225838094,2,5.668435539562642,0.2337179205974323
34I,Singapore_1,0,1,20,206.66666666666669,8,270.83333333333337,3.641959110383064,0.1727287375974924,5,6.974562607009134,0.1705137818068315
34I,Mexico_1,1,0,16,248.9583333333333,7,273.8095238095238,4.237792177319032,0.1367665900084498,9,7.954862990551859,0.2458105839536344
34I,NYC_4,1,0,23,227.536231884058,7,207.1428571428572,3.905886416799168,0.0698359941081442,29,6.694943195503594,0.2304015420103882
34I,HongKong_3,1,0,20,262.5,7,288.09523809523813,4.153632940995066,0.0787216155225332,6,6.323615253696457,0.202130015608998
34I,France_3,0,1,18,200.00000000000003,7,311.9047619047619,3.905865518234816,0.1621337323556031,0,9.76109353182281,0.2151534393871354
34I,London_3,1,0,18,204.62962962962965,8,218.75000000000003,4.052508675978959,0.1961597502807586,4,5.735446768209528,0.2028750058772366
34I,Italy_4,1,0,14,185.7142857142857,6,291.6666666666667,4.525619854344591,0.2121824143145035,6,7.657129101248079,0.1314540252722051
34I,Russia_3,1,0,14,247.61904761904765,5,310.0,4.4871207022998725,0.3202612210828217,1,5.458409550613495,0.1543039925440165
34I,Sweden_2,1,0,16,322.9166666666667,6,255.5555555555556,3.615357055664063,0.1592471790916188,14,8.693671498788763,0.1901697224832743
34I,Russia_1,1,0,22,231.0606060606061,7,290.4761904761905,3.612373368249071,0.0452636944099099,15,8.416449696748138,0.221253962305679
34I,Brazil_3,0,1,16,196.875,6,402.7777777777778,4.36867846761431,0.2702990238360255,22,5.300668939381458,0.2066257354303464
34I,France_1,1,0,20,220.0,6,261.11111111111114,3.9953375280615817,0.2001905723774705,5,9.80345639609086,0.199150846904544
34I,Brazil_1,1,0,17,210.7843137254902,8,252.0833333333333,4.556674949210492,0.3658288277982415,27,8.598079010192476,0.2841159888318684
34I,NYC_1,1,0,24,197.22222222222223,6,300.00000000000006,4.459767753117411,0.3045127980264333,4,6.985061738672317,0.171361608605442
34I,Vietnam_1,0,1,20,207.5,5,223.3333333333333,4.265712508581634,0.1993055039341648,1,5.825571131811935,0.2205799774345914
34I,Vietnam_2,1,0,24,208.3333333333333,5,226.66666666666669,4.168462079270442,0.1063559045093355,21,7.245907276301517,0.3535432911144699
34I,Singapore_3,1,0,23,197.1014492753624,10,220.0,4.049824648890002,0.1311124303185709,4,6.937623992819593,0.1985154233873391
34I,Sweden_4,0,1,33,187.37373737373736,8,118.75,4.097219661790497,0.1042072244895425,34,10.824021976811611,0.3225047111059932
35S,HongKong_3,1,0,18,323.1481481481481,15,154.44444444444446,3.888339855665757,0.1531243417626011,0,2.6257076650250726,0.0991955855824913
35S,India_1,1,0,21,315.0793650793651,11,122.72727272727272,3.781621962785721,0.0986530757100229,2,4.025622885099796,0.251909450303846
