Participant,Stimuli,Attention,MW,NumFix,AvgFixDur,NumBlink,ClosedEyeDur,AvgPupDia,VarPupDia,OffStimFram,AvgSacAmp,AvgFixDisp,LastFixDur
25I,Mexico_3,0,1,2,125.0,2,2083.333333333333,1.9393756103515625,0.0106503288531485,16,6.0369145053952025,0.0984811619438613,150.0
25I,London_3,0,1,0,0.0,4,1137.5,2.283371607462565,0.1152694346682688,0,0.0,0.0,0.0
25I,France_1,0,1,0,0.0,1,5000.0,,,0,0.0,0.0,0.0
25I,Sweden_4,0,1,0,0.0,1,5000.0,,,0,0.0,0.0,0.0
25I,Brazil_3,0,1,0,0.0,1,5000.0,,,0,0.0,0.0,0.0
25I,HongKong_3,0,1,12,247.22222222222223,3,272.22222222222223,2.9274010291466346,0.0408813017649078,0,7.104919898916694,0.1487492718862995,250.00000000000003
25I,NYC_4,0,1,0,0.0,1,5000.0,,,0,0.0,0.0,0.0
25I,India_1,0,1,5,240.0,3,1016.6666666666666,2.432932580035666,0.0361522701761772,4,3.899660458314684,0.1007638176107365,350.0
25I,Russia_3,0,1,0,0.0,1,5000.0,,,0,0.0,0.0,0.0
25I,India_3,0,1,0,0.0,2,2433.333333333333,1.7204818725585938,0.0051411583553999,6,0.0,0.0,0.0
25I,London_1,0,1,0,0.0,1,5000.0,,,0,0.0,0.0,0.0
25I,Italy_4,0,1,0,0.0,1,5000.0,,,0,0.0,0.0,0.0
25I,Sweden_2,1,0,9,385.1851851851852,4,162.5,2.949346608129041,0.0722332847604172,7,6.333155943697218,0.2125036977167952,216.66666666666669
25I,Singapore_3,0,1,0,0.0,1,5000.0,,,0,0.0,0.0,0.0
25I,Singapore_1,1,0,0,0.0,1,5000.0,,,0,0.0,0.0,0.0
26K,Singapore_3,1,0,14,238.0952380952381,1,100.0,3.8536941685627415,0.1133842169845009,0,9.48679636758764,0.1936412593165439,200.0
26K,NYC_4,1,0,10,398.33333333333337,2,108.33333333333334,3.686817395147131,0.0865688996935558,5,4.90203475105881,0.1243317743421044,383.33333333333337
26K,Sweden_4,1,0,10,281.6666666666667,2,141.66666666666669,3.538867773958797,0.0718244716999262,2,12.304650894429347,0.2100681824059144,316.6666666666667
26K,Sweden_2,0,1,14,253.5714285714286,2,200.0,3.3796142578125,0.0718203776509222,0,5.583686916081573,0.1744936103314979,483.33333333333337
26K,Brazil_3,0,1,11,253.03030303030303,3,300.00000000000006,3.894434862176088,0.0961349165045918,5,5.729702149642605,0.1209191313248791,166.66666666666669
26K,France_1,0,1,13,308.974358974359,1,116.66666666666669,3.667108561894665,0.0402535297622344,0,8.136546021233569,0.1512484395468415,116.66666666666669
26K,Brazil_1,0,1,11,350.00000000000006,2,150.0,3.913362930677964,0.0963902454094994,0,6.206198029606558,0.1833777609124939,566.6666666666667
26K,Italy_1,0,1,13,221.7948717948718,3,122.22222222222224,4.380849221173455,0.1525241420316946,6,11.118745801366408,0.155225182511143,316.6666666666667
26K,NYC_1,0,1,13,196.15384615384616,4,154.16666666666669,3.948274108185165,0.1783330565370343,6,6.7284472067529135,0.1424341752063075,150.0
26K,London_3,0,1,14,226.1904761904762,3,133.33333333333334,3.751077679620273,0.1085269386224462,5,6.689329278647616,0.1727502134936976,66.66666666666667
26K,Mexico_1,0,1,10,401.6666666666667,1,83.33333333333334,3.954867730775384,0.1397774927277276,5,4.569035939398788,0.0972641468789077,150.0
26K,India_1,0,1,12,233.3333333333333,4,145.83333333333334,3.801560484688237,0.1363542710850521,4,9.63685060867409,0.1873776800317927,366.6666666666667
26K,Singapore_1,0,1,14,265.4761904761905,2,133.33333333333334,4.153657026693854,0.0526669650639121,0,7.932034127787319,0.1684477854449451,116.66666666666669
26K,Vietnam_2,0,1,12,220.8333333333333,2,158.33333333333334,4.460627146145927,0.1915454372521532,5,9.260870706722018,0.1338741461807171,333.33333333333337
26K,Mexico_3,0,1,12,244.44444444444449,3,166.66666666666669,4.640842680627487,0.0811796243639689,3,7.595424698633487,0.0917660823944061,100.0
26K,Vietnam_1,0,1,9,333.3333333333333,3,144.44444444444446,4.052599718970974,0.1987558317285352,1,7.1580357899842095,0.1593497948161746,416.6666666666667
26K,France_3,0,1,12,227.7777777777778,4,154.16666666666669,4.170711634709285,0.1921497032468241,5,4.056041494977065,0.0866604489179925,33.333333333333336
26K,Italy_4,0,1,12,295.83333333333337,3,88.8888888888889,3.473215177814307,0.0997559062184541,0,10.775185477929796,0.1427174215528613,466.6666666666667
26K,London_1,0,1,13,258.974358974359,2,166.66666666666669,3.6210307388854543,0.0874138178873206,2,5.532028062310022,0.1144609013339287,116.66666666666669
26K,Russia_1,0,1,7,250.00000000000003,6,208.3333333333333,4.36654908316476,0.0983673100520676,5,2.954040922151344,0.0618517470132906,133.33333333333334
26K,HongKong_3,0,1,10,315.0,4,120.83333333333334,4.037155436046088,0.185825048006592,10,7.712403247121876,0.1426452673195017,116.66666666666669
26K,India_3,0,1,11,212.12121212121207,1,83.33333333333334,3.871737336459226,0.0321084995235112,0,7.923958460843243,0.1213044995207545,100.0
26K,HongKong_1,0,1,7,197.61904761904765,7,252.3809523809524,4.2823643659680615,0.1792208469606381,20,7.913126961709914,0.1793718152306387,200.0
26K,Russia_3,0,1,1,116.66666666666669,8,179.16666666666669,3.2954035071687326,0.3787552132794592,102,0.0,0.0,116.66666666666669
27I,France_3,1,0,14,286.9047619047619,2,116.66666666666669,3.9542707963423296,0.0846290940611936,0,7.052445136222357,0.2666241937252948,333.33333333333337
27I,Brazil_1,1,0,15,274.44444444444446,1,166.66666666666669,3.5771827434671337,0.0589922997347438,0,5.4470338046540885,0.1440269686452368,133.33333333333334
27I,Mexico_1,1,0,14,267.8571428571429,2,116.66666666666669,3.611964352481015,0.0220835025900476,0,7.60791280717713,0.2356254846691448,350.0
27I,India_3,1,0,15,260.00000000000006,2,100.0,3.9365133709377713,0.0245088260489837,0,6.43244614444145,0.125414017739447,250.00000000000003
27I,London_1,1,0,14,296.42857142857144,1,116.66666666666669,3.722733171018836,0.0343792787397053,0,4.777411332128896,0.2097764611511804,483.33333333333337
27I,Singapore_3,1,0,16,240.62500000000003,2,108.33333333333334,3.7997698634343697,0.0164206435130024,0,7.2827961310835105,0.1980888986312521,133.33333333333334
27I,Brazil_3,1,0,12,330.5555555555556,2,125.0,4.436359606291118,0.0223761698549711,0,7.140517181489386,0.2276227449960829,166.66666666666669
27I,Italy_1,1,0,19,218.42105263157896,1,83.33333333333334,4.120490588172007,0.06455155628295,1,6.4928834730753655,0.2540692156662003,50.0
27I,HongKong_1,1,0,14,264.28571428571433,1,150.0,4.65656001393388,0.0924803398687515,2,5.788085632613979,0.1654940197012652,200.0
27I,HongKong_3,1,0,15,244.44444444444449,2,141.66666666666669,3.604084082290056,0.0927093998883068,0,8.052629114950767,0.2061888888081534,183.3333333333333
27I,Russia_1,1,0,16,240.62500000000003,1,133.33333333333334,4.270269890354104,0.0271051850868416,0,6.284707805900417,0.16047872891537,300.0
27I,Vietnam_2,1,0,12,340.27777777777777,2,125.0,4.634294712797124,0.0145480718337768,0,6.855891410511969,0.2358204723566241,66.66666666666667
27I,Mexico_3,1,0,13,317.948717948718,1,133.33333333333334,4.294688133344258,0.0510373028099083,1,7.31747178317637,0.1530178910133806,33.333333333333336
27I,NYC_4,1,0,12,344.4444444444445,2,66.66666666666667,4.254123844512521,0.1162360004387962,2,5.840314779744589,0.2003485490979392,250.00000000000003
27I,Italy_4,1,0,16,264.58333333333337,1,116.66666666666669,5.147444428844256,0.0307289188830071,0,4.526276232085568,0.1970035546809071,116.66666666666669
27I,France_1,1,0,14,248.80952380952385,3,144.44444444444446,4.000594254378434,0.0469812767800791,0,8.445335719615525,0.1865011338251943,300.0
27I,Singapore_1,1,0,14,294.0476190476191,1,83.33333333333334,4.216794547388109,0.044269750707377,0,7.802751101259973,0.1679994889189322,333.33333333333337
27I,India_1,1,0,17,234.31372549019608,1,116.66666666666669,4.1163162387678645,0.0311300062243776,1,5.846553605451757,0.2295597371260212,133.33333333333334
27I,Sweden_4,1,0,14,294.0476190476191,1,100.0,3.896912243901467,0.0344667528122712,0,6.522739161249539,0.1601935012006789,483.33333333333337
27I,Russia_3,1,0,14,271.42857142857144,2,141.66666666666669,3.4412333170572915,0.0215717504316916,0,7.943623119033742,0.1922844197668733,16.666666666666668
27I,London_3,1,0,16,263.5416666666667,0,0.0,4.028582153320312,0.1066782949634993,0,6.023521738152807,0.2394425040319877,33.333333333333336
27I,NYC_1,1,0,14,308.33333333333337,1,166.66666666666669,5.250265608162716,0.0208114680743771,0,2.3564343744227987,0.0686736872119918,416.6666666666667
27I,Vietnam_1,0,1,11,396.969696969697,1,133.33333333333334,4.558939267511237,0.1197989182746432,0,3.4983763622029755,0.1030667551953675,416.6666666666667
27I,Sweden_2,0,1,12,169.44444444444446,2,691.6666666666667,5.123194521949404,0.0294175466999163,29,6.439536416403624,0.1713703425918592,116.66666666666669
28T,Italy_1,1,0,14,259.5238095238095,1,83.33333333333334,4.264062298668756,0.0749244559814467,1,4.231444305128227,0.1509324858546065,16.666666666666668
28T,India_1,1,0,16,263.5416666666667,1,83.33333333333334,3.7763958885556175,0.0314017242389923,0,5.6059362974425735,0.1392601825826323,66.66666666666667
28T,Sweden_2,1,0,15,272.22222222222223,1,133.33333333333334,3.7775873016892816,0.0350014793291211,0,10.04265084172694,0.2659625672466131,100.0
28T,Singapore_1,0,1,14,250.00000000000003,3,188.8888888888889,3.12738931985726,0.1326143028640797,0,5.26522857248287,0.1374429096376555,16.666666666666668
28T,Russia_3,1,0,15,220.00000000000003,2,225.00000000000003,3.809233371209921,0.1083309141983313,0,4.0576506109822486,0.1081368844599291,150.0
28T,Vietnam_2,0,1,13,265.3846153846154,2,191.66666666666669,4.1193922573048285,0.0401255243883254,0,6.645769223444341,0.1317821309054422,183.3333333333333
28T,Vietnam_1,0,1,9,318.51851851851853,1,1733.3333333333337,2.867280454051738,0.152368685613108,0,4.576643626893527,0.2107626849068206,83.33333333333334
28T,Italy_4,0,1,11,336.36363636363643,2,141.66666666666669,2.535189754173849,0.0468370151857669,0,6.0337554169427285,0.2786235619453261,250.00000000000003
28T,Singapore_3,1,0,19,197.3684210526316,1,150.0,3.0272354073177983,0.2134280774691352,0,6.217719486713197,0.1860057192143795,250.00000000000003
28T,Brazil_3,0,1,13,246.15384615384616,2,541.6666666666667,3.0484280850024934,0.2270126757728707,8,7.800415109782814,0.2417963988915055,300.0
28T,London_1,0,1,5,233.3333333333333,2,1725.0000000000002,2.773441109606015,0.0242576376939812,0,4.115452072911988,0.1038112579686131,216.66666666666669
28T,France_1,1,0,0,0.0,1,5000.0,,,0,0.0,0.0,0.0
28T,Brazil_1,0,1,11,289.39393939393943,2,350.0,2.6724379272460936,0.0663493043635392,8,5.878354404874133,0.1338661678528608,416.6666666666667
28T,NYC_4,0,1,16,244.79166666666669,1,333.33333333333337,2.759463347841762,0.1157846461784985,0,6.424212204006581,0.1988773559336102,250.00000000000003
28T,Sweden_4,1,0,13,220.51282051282053,3,255.5555555555556,2.9652676658024864,0.0556451744999165,0,8.429409648965477,0.2109322241117542,100.0
28T,London_3,0,1,10,231.66666666666669,8,183.3333333333333,2.699203203309257,0.0762906134352844,6,7.829850942221321,0.1765015807219587,133.33333333333334
28T,Russia_1,0,1,13,228.20512820512823,4,170.83333333333334,3.519792205212163,0.0611192286411918,0,5.777962565033227,0.1588501370990858,450.00000000000006
28T,France_3,0,1,15,236.66666666666669,3,133.33333333333334,3.02684609153054,0.0514332376783695,3,5.599223904577999,0.1460455481584243,216.66666666666669
28T,Mexico_1,0,1,15,230.00000000000003,1,83.33333333333334,2.7538867497848254,0.1134360053358007,0,5.625274145554001,0.1449973025755252,116.66666666666669
28T,India_3,0,1,15,255.5555555555556,3,172.22222222222226,2.993113124237628,0.0380980100974562,0,4.983735921689743,0.1531653862547177,100.0
28T,HongKong_1,0,1,11,192.4242424242425,5,203.3333333333333,2.9577053935587907,0.0687714045789036,0,7.096175491178252,0.1829905216456973,183.3333333333333
28T,Mexico_3,1,0,14,286.9047619047619,2,108.33333333333334,3.679881634628563,0.1234488433767223,4,5.537863540351103,0.2434733827808354,66.66666666666667
28T,HongKong_3,1,0,14,264.28571428571433,2,141.66666666666669,2.939146385597256,0.2837746109754239,0,5.010463380089907,0.1209958434089184,383.33333333333337
28T,NYC_1,0,1,22,169.69696969696972,0,0.0,3.0994754597292107,0.0268135563508704,29,7.01902171179906,0.3826632488046513,66.66666666666667
29N,India_1,1,0,11,275.7575757575757,1,200.0,3.864916680564343,0.0583866040826567,2,8.507094696328277,0.1234977432135568,183.3333333333333
29N,Italy_4,1,0,8,147.91666666666669,5,136.66666666666669,3.1380970847157754,0.1066459719229464,6,8.477205835854305,0.2053267021863157,116.66666666666669
29N,London_1,0,1,0,0.0,3,1461.1111111111113,3.1269745697846285,0.2143284039657182,7,0.0,0.0,0.0
29N,NYC_1,1,0,0,0.0,2,2458.333333333333,1.7641143798828125,0.0457074356575806,5,0.0,0.0,0.0
29N,Sweden_2,1,0,13,162.82051282051285,0,0.0,5.097292590699467,0.2629450600397695,0,3.696656990981625,0.1194466492852457,300.0
29N,Vietnam_2,0,1,0,0.0,1,5000.0,,,0,0.0,0.0,0.0
29N,London_3,1,0,0,0.0,8,537.5,2.863717330129523,1.578652878702588,29,0.0,0.0,0.0
29N,Sweden_4,1,0,0,0.0,1,5000.0,,,0,0.0,0.0,0.0
29N,India_3,0,1,1,150.0,11,357.5757575757576,2.187993175578568,0.0942565953213361,32,0.0,0.0,150.0
29N,HongKong_3,0,1,0,0.0,2,2450.0,2.2141571044921875,0.0163716090222199,0,0.0,0.0,0.0
29N,France_3,0,1,0,0.0,1,5000.0,,,0,0.0,0.0,0.0
29N,NYC_4,1,0,0,0.0,1,5000.0,,,0,0.0,0.0,0.0
29N,Italy_1,1,0,4,112.5,1,116.66666666666669,4.508364543062715,0.0201901589670474,23,3.4422563873029275,0.066026102108897,116.66666666666669
29N,Russia_1,1,0,1,150.0,1,283.33333333333337,2.961770722360322,0.2091928057485458,140,0.0,0.0,150.0
29N,Mexico_1,1,0,12,205.5555555555556,3,272.22222222222223,3.814204060223948,0.0286377251621899,7,2.2197657067683934,0.0575885084075561,33.333333333333336
29N,Brazil_1,1,0,13,282.0512820512821,0,0.0,4.0417030334472654,0.0570625105024359,0,4.864088873098327,0.1651750176149901,133.33333333333334
29N,Singapore_3,1,0,2,108.33333333333334,2,175.0,2.967728678385417,0.2946183891804385,0,5.002946350375835,0.0613457450809041,116.66666666666669
29N,Mexico_3,1,0,13,226.92307692307693,3,322.22222222222223,3.409738020463424,0.0411510094038995,0,5.424348952749631,0.158056902509381,116.66666666666669
29N,HongKong_1,1,0,6,186.11111111111111,4,358.33333333333337,4.627654811314174,0.1853633265012763,29,16.120354082476368,0.286770651412753,233.3333333333333
29N,Vietnam_1,1,0,5,260.0,4,345.83333333333337,4.985884265364888,0.1078449794490409,0,3.792786347594295,0.0898586085293178,333.33333333333337
29N,France_1,1,0,7,221.42857142857144,4,333.33333333333337,4.247376112504439,0.1898747692550509,4,7.723095256192697,0.2953714542651561,150.0
29N,Singapore_1,0,1,8,358.33333333333337,0,0.0,3.0612180575877925,0.0863696857895784,0,5.292596451608186,0.1478514985008671,50.0
29N,Brazil_3,1,0,9,312.962962962963,1,350.0,5.172497000745548,0.1176396752375894,1,5.1113454635357725,0.0952764444443746,150.0
29N,Russia_3,0,1,16,188.54166666666669,2,108.33333333333334,4.521283830915179,0.1054526312706097,51,7.672466944479618,0.3335441832165267,233.3333333333333
30Y,Singapore_3,1,0,15,255.5555555555556,0,0.0,3.4887097332928634,0.0376343408331575,2,6.725287628982825,0.1498808796040774,166.66666666666669
30Y,Vietnam_2,1,0,19,213.1578947368421,0,0.0,3.1678354417955554,0.0233553092306747,0,4.428342472592329,0.1268454058706673,50.0
30Y,London_3,1,0,15,240.00000000000003,1,83.33333333333334,3.797177027989101,0.0416998504912878,2,3.704593842483144,0.1039237158480756,100.0
30Y,Italy_1,1,0,17,232.3529411764706,1,83.33333333333334,3.416340834429475,0.0112264357475529,0,6.792862467066948,0.1850115515531026,50.0
30Y,India_3,1,0,13,328.20512820512823,0,0.0,3.4710232533738763,0.0659831328888502,0,5.076354519636855,0.1757185005274443,683.3333333333334
30Y,Italy_4,1,0,13,273.0769230769231,3,127.7777777777778,3.4885296229898493,0.0739267973336064,0,4.567610690126074,0.1064809812889321,183.3333333333333
30Y,NYC_1,1,0,13,283.33333333333337,3,144.44444444444446,3.683252724573072,0.0311636971007035,0,3.88623373605216,0.0879498511047169,183.3333333333333
30Y,Sweden_2,1,0,15,250.00000000000003,0,0.0,3.0496992005242243,0.0357391160208883,0,6.730444415886511,0.1911537962025828,100.0
30Y,Sweden_4,1,0,16,246.87500000000003,0,0.0,3.39274026260895,0.0636370086130546,0,2.378791592884978,0.1019296178763677,83.33333333333334
30Y,France_1,1,0,12,322.22222222222223,4,100.0,3.80662044580432,0.0074260049180387,0,3.9630543084668943,0.0824697484641421,116.66666666666669
30Y,Vietnam_1,1,0,18,203.70370370370367,1,83.33333333333334,2.8062426904632463,0.0371947202840997,0,4.714903343210053,0.1157569545809571,83.33333333333334
30Y,Brazil_3,1,0,18,201.85185185185185,1,350.0,3.5390132279829545,0.02500655915446,0,4.953739844491937,0.2364288446149533,116.66666666666669
30Y,HongKong_3,1,0,13,241.02564102564105,4,104.16666666666669,3.173793553426257,0.016469315469533,0,6.198277429898448,0.116101731492083,83.33333333333334
30Y,London_1,1,0,12,287.50000000000006,3,122.22222222222224,3.009253188692776,0.0403049543947342,4,4.194361566177386,0.1326533787734295,183.3333333333333
30Y,Mexico_1,1,0,16,212.50000000000003,1,133.33333333333334,3.456777586159131,0.1343645382561155,3,5.9505365097382725,0.1329268596978969,16.666666666666668
30Y,Brazil_1,1,0,14,210.7142857142857,4,116.66666666666669,3.7304028227129056,0.0764415788445235,7,3.882444761246897,0.096250128957976,266.6666666666667
30Y,Mexico_3,1,0,14,288.09523809523813,2,133.33333333333334,3.4497567297707143,0.0279334215860609,0,4.702292517779073,0.1549672312264883,100.0
30Y,NYC_4,1,0,13,289.7435897435898,1,116.66666666666669,3.241251117217912,0.027141286132263,0,4.995357493443881,0.1104421628586533,166.66666666666669
30Y,France_3,1,0,8,591.6666666666667,0,0.0,3.0732392276011185,0.039591019561212,0,3.550455150271045,0.146145027113507,283.33333333333337
30Y,HongKong_1,0,1,14,171.42857142857142,4,141.66666666666669,3.4596616989907587,0.0837165240892223,2,7.295308546458703,0.1439846399146524,83.33333333333334
30Y,Singapore_1,1,0,16,239.5833333333333,1,66.66666666666667,2.9224078034701413,0.0074176497668042,0,4.8160206516395725,0.2641066260436287,100.0
30Y,Russia_1,1,0,16,185.41666666666669,4,162.5,3.828561999751072,0.0577033517841967,2,5.8219259035130015,0.1731257700632362,50.0
30Y,Russia_3,0,1,14,263.09523809523813,2,200.0,3.2383714105090955,0.0424235754297703,3,5.788512924857779,0.1639690187926188,100.0
30Y,India_1,1,0,18,220.3703703703704,0,0.0,3.4271998001357256,0.0322514103729203,0,8.463085325816762,0.1971073257268603,66.66666666666667
31M,Italy_4,0,1,12,344.4444444444445,1,100.0,3.9812729842179295,0.0320216246303241,0,7.113760660803091,0.155880950243519,200.0
31M,Vietnam_2,1,0,15,253.33333333333337,2,100.0,3.925394998469823,0.0214582827336365,0,5.689888722193501,0.269137607234464,716.6666666666667
31M,Italy_1,0,1,10,293.33333333333337,7,135.71428571428572,3.816634127142008,0.0968382477188307,5,4.762510579537107,0.1438036016431649,133.33333333333334
31M,Mexico_1,0,1,11,409.09090909090907,0,0.0,4.219065245554504,0.173380044017287,0,2.476309510293647,0.0895912969162614,566.6666666666667
31M,HongKong_1,1,0,6,791.6666666666666,0,0.0,4.1035753377278645,0.0798161760496999,0,4.692785450177863,0.0895805199173387,16.666666666666668
31M,Sweden_2,0,1,12,309.72222222222223,2,150.0,4.358072260374664,0.0756385872678917,4,5.756589133174507,0.0945411601153692,283.33333333333337
31M,NYC_1,0,1,10,336.6666666666667,4,137.5,3.727016091793218,0.1521169080905263,1,7.8595146925367105,0.1952692705622542,1500.0
31M,India_1,0,1,6,236.11111111111111,6,341.6666666666667,3.8655977410785214,0.2299495731195301,0,6.6613173088618565,0.1348377399504834,216.66666666666669
31M,Vietnam_1,0,1,11,389.3939393939394,2,91.66666666666669,4.624257863186635,0.1077789853110728,1,4.643637883823024,0.2727177925900147,83.33333333333334
31M,Singapore_1,0,1,11,298.4848484848485,4,200.0,3.732795775882781,0.1033596584278371,1,2.716899554914064,0.0700660528774759,300.0
31M,India_3,0,1,6,650.0000000000001,3,116.66666666666669,4.650659814103102,0.0561303088188205,2,3.9488759909229336,0.0858469421408935,450.00000000000006
31M,London_3,0,1,10,376.6666666666667,3,111.11111111111111,4.582398223876953,0.0306641606267668,21,5.502778255315519,0.2935639313839125,766.6666666666667
31M,France_1,0,1,8,387.5,3,288.8888888888889,4.2618314681514615,0.1034150199429591,0,6.609573574277496,0.1333081361770785,116.66666666666669
31M,Russia_3,0,1,12,311.11111111111114,5,120.0,3.88447634379069,0.058663952154208,1,3.753359275938422,0.1867530144558887,350.0
31M,HongKong_3,0,1,12,230.5555555555556,3,244.44444444444449,4.01386421918869,0.1282775325765946,17,5.408786660044982,0.184878756940793,266.6666666666667
31M,NYC_4,0,1,17,210.7843137254902,2,150.0,4.159764607747396,0.3019294555211708,1,4.453109385175451,0.2050234668038257,150.0
31M,Mexico_3,1,0,9,237.03703703703707,4,304.1666666666667,3.3577717468801853,0.1061602785612842,9,3.840655100074157,0.064044400387687,116.66666666666669
31M,Sweden_4,0,1,10,261.6666666666667,5,206.66666666666669,3.882912873215816,0.1935609656727489,2,7.5161996397673585,0.2147423209980861,500.00000000000006
31M,Brazil_3,0,1,14,172.61904761904765,9,103.70370370370372,3.931903982761016,0.182678260589954,9,4.4509475713065205,0.1263894319411274,133.33333333333334
31M,London_1,0,1,11,392.4242424242424,0,0.0,3.930247093803694,0.0263370868974608,0,3.992734775062451,0.1898897163708478,1066.6666666666667
31M,France_3,0,1,11,383.33333333333337,1,150.0,3.457500840553363,0.0387405553987714,0,6.434516242209076,0.3356093763956324,33.333333333333336
31M,Brazil_1,1,0,8,579.1666666666667,1,83.33333333333334,3.7285131422139832,0.1190585303660338,0,2.11544194185516,0.0614691564210935,533.3333333333334
31M,Singapore_3,1,0,12,362.5,1,83.33333333333334,3.440750017914756,0.0347667731558285,0,5.230926932320089,0.2226194978782514,66.66666666666667
31M,Russia_1,0,1,12,237.5,4,279.1666666666667,4.121416639245075,0.1733945698150427,14,12.92052979454334,0.2520728422145193,183.3333333333333
32S,Sweden_2,1,0,13,262.8205128205128,2,100.0,3.67016051599078,0.0730294448776302,0,9.087952617131512,0.1864482310083588,200.0
32S,Italy_4,1,0,16,173.95833333333334,0,0.0,3.420440673828125,0.172799279597155,0,5.903923282697755,0.1040240027366935,250.00000000000003
32S,France_1,1,0,11,248.4848484848485,0,0.0,3.0284189313850147,0.0185836022077645,5,7.873215287580751,0.178434783767068,150.0
32S,India_3,1,0,4,133.33333333333334,0,0.0,3.017148802880527,0.0540049474805245,0,3.6866185310194246,0.0782256444755929,100.0
32S,Singapore_1,1,0,9,185.1851851851852,0,0.0,3.37058491819234,0.0808452320172497,0,4.296309784282568,0.1122998220618928,250.00000000000003
32S,Russia_1,1,0,14,214.28571428571428,0,0.0,3.330384029870148,0.0468273806118826,0,6.390357292814645,0.2047139405276143,100.0
32S,NYC_1,1,0,10,241.66666666666669,2,91.66666666666669,3.055270113263812,0.1362571809822315,5,8.761644560013986,0.2700912392090406,100.0
32S,London_3,1,0,14,196.42857142857144,2,150.0,3.438555625834075,0.0397603071841409,0,6.906496134658421,0.1738517224390658,150.0
32S,Russia_3,1,0,9,161.11111111111111,0,0.0,2.979631696428572,0.0336917398128747,0,9.777055589837456,0.188488901667942,116.66666666666669
32S,London_1,1,0,12,172.22222222222226,0,0.0,3.60475086521458,0.0760320911099801,3,4.297606189397465,0.0997303680570694,200.0
32S,NYC_4,1,0,4,200.0,3,272.22222222222223,3.3152254794506315,0.0860534618269675,0,10.371421593249384,0.211383330045413,250.00000000000003
32S,Brazil_3,1,0,15,195.5555555555556,4,129.16666666666669,3.274269304025485,0.0442416819144265,0,7.628619576484807,0.2427447518345655,33.333333333333336
32S,Italy_1,1,0,8,147.91666666666669,2,291.6666666666667,3.5645212693647905,0.0990726837669634,0,6.75574144049427,0.1362185574195569,116.66666666666669
32S,HongKong_1,1,0,6,177.7777777777778,4,566.6666666666667,3.206329837922127,0.0633819801050109,6,12.873825478698006,0.2532365398099265,250.00000000000003
32S,Brazil_1,1,0,14,184.52380952380955,1,83.33333333333334,3.636996201337394,0.0715316666265735,0,4.454574422431056,0.2060739220947107,100.0
32S,HongKong_3,1,0,8,295.83333333333337,1,133.33333333333334,3.6668136755075422,0.0801670364605522,0,5.835534254886461,0.1072497120598792,766.6666666666667
32S,France_3,1,0,0,0.0,1,5000.0,,,0,0.0,0.0,0.0
32S,Vietnam_1,1,0,0,0.0,1,5000.0,,,0,0.0,0.0,0.0
32S,India_1,1,0,1,116.66666666666669,7,261.9047619047619,3.150471532067588,0.2100426409756807,32,0.0,0.0,116.66666666666669
32S,Mexico_3,1,0,10,148.33333333333334,3,222.22222222222223,2.9472134437090083,0.163045742109496,3,9.847042767999527,0.2676807757470728,150.0
32S,Sweden_4,1,0,4,158.33333333333334,2,1616.6666666666667,2.997048804873512,0.2762011064274489,4,20.47971828043865,0.2593383426199692,100.0
32S,Vietnam_2,1,0,12,169.44444444444446,1,333.33333333333337,2.8762608403744907,0.0968479338629546,0,6.5733370330694525,0.1001291448258747,216.66666666666669
32S,Mexico_1,1,0,9,188.8888888888889,2,400.0,2.7002366766872177,0.0817396072925999,0,5.886436521041878,0.2063663939971821,133.33333333333334
32S,Singapore_3,1,0,13,232.05128205128207,2,583.3333333333334,3.212133964606091,0.2300600681254538,14,6.844592856185893,0.1413374299974397,300.0
33K,Russia_3,1,0,14,242.8571428571429,4,141.66666666666669,3.694131779491453,0.1325420109613556,0,5.689766431420801,0.2252205490201464,150.0
33K,Singapore_1,1,0,9,433.33333333333337,2,183.3333333333333,3.5001324440935533,0.039815946495997,2,9.956706665445337,0.173519727587512,133.33333333333334
33K,London_3,0,1,16,263.5416666666667,1,183.3333333333333,3.46118073993259,0.0117954128561351,0,5.931592523174578,0.2612973944406508,50.0
33K,Vietnam_2,1,0,14,260.7142857142857,2,175.0,3.799691861563356,0.0286249391467063,0,7.280303992567204,0.1549331729219123,133.33333333333334
33K,NYC_1,1,0,12,331.94444444444446,1,366.6666666666667,3.737902414884499,0.020645177980058,0,1.6071037744674943,0.0262097264811939,66.66666666666667
33K,HongKong_1,1,0,10,291.6666666666667,4,241.66666666666669,3.67773215899329,0.0562819506293134,3,8.17588424205268,0.2226956484164383,250.00000000000003
33K,India_1,1,0,9,488.8888888888889,1,150.0,4.18048814072232,0.0230487811013845,2,5.01067895752487,0.0678958643004366,1300.0
33K,Italy_4,1,0,9,474.0740740740741,1,233.3333333333333,4.084147135416667,0.0207659632772067,0,6.353581620358601,0.0880110087893167,33.333333333333336
33K,Italy_1,1,0,7,421.4285714285714,2,200.0,3.57163531538369,0.0917858027707637,0,5.656158142453003,0.1099257568661267,66.66666666666667
33K,Russia_1,0,1,10,408.33333333333337,1,250.00000000000003,3.7342041339132894,0.0271031992411864,0,5.625457082816014,0.1006882601514813,133.33333333333334
33K,India_3,1,0,10,416.6666666666667,1,266.6666666666667,3.494065835442341,0.0455973190183388,17,3.9185636651189935,0.1383587027719195,133.33333333333334
